formula,label,sg,temperature,seebeck,cond_elec,cond_therm,n_rot,n_inv,n_rotoinv,n_mirror,n_rot_screw,1/2tran_screw,1/3tran_screw,3/4tran_screw,1/4tran_screw,1/6tran_screw,n_glide,1/2tran_glide,3/4tran_glide,1/4tran_glide,n_tr,MagpieData minimum Number,MagpieData maximum Number,MagpieData mean Number,MagpieData mode Number,MagpieData mean MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mode AtomicWeight,MagpieData mean MeltingT,MagpieData mode MeltingT,MagpieData mean Column,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData mean CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,transition metal fraction,band center,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,frac s valence electrons,frac p valence electrons,frac d valence electrons,frac f valence electrons
Cu2.2Se,Cu2.2Se_572,fm-3m,572,142.0,55410.0,1.11,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,29,34,30.5625,29,71.8125,64,68.362875,63.546,1087.841875,1357.77,12.5625,120,132,128.25,1.9,2.55,0.65,2.103125,1.3125,0.4296875,1,1.25,1.71875,0,10.0,0.0,0.0,0.0,0,12.5625,2.1484375,11,0.6875,0.4296875,1,0.625,0.859375,0,0.0,0.0,0,0.0,0.0,0,1.3125,0.4296875,1,15.710625,6.380859375,11.07,0.0,0.799,0.799,0.2496875,0.3433203125,0.0,0.0,0.0,0.0,0.6875,4.877048522,1.3125,1.25,10.0,0.0,0.1044776119,0.09950249,0.7960199005,0.0
Cu2.2Se,Cu2.2Se_672,fm-3m,672,170.0,43300.0,1.05,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,29,34,30.5625,29,71.8125,64,68.362875,63.546,1087.841875,1357.77,12.5625,120,132,128.25,1.9,2.55,0.65,2.103125,1.3125,0.4296875,1,1.25,1.71875,0,10.0,0.0,0.0,0.0,0,12.5625,2.1484375,11,0.6875,0.4296875,1,0.625,0.859375,0,0.0,0.0,0,0.0,0.0,0,1.3125,0.4296875,1,15.710625,6.380859375,11.07,0.0,0.799,0.799,0.2496875,0.3433203125,0.0,0.0,0.0,0.0,0.6875,4.877048522,1.3125,1.25,10.0,0.0,0.1044776119,0.09950249,0.7960199005,0.0
Cu2.2Se,Cu2.2Se_770,fm-3m,770,197.0,35135.0,1.04,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,29,34,30.5625,29,71.8125,64,68.362875,63.546,1087.841875,1357.77,12.5625,120,132,128.25,1.9,2.55,0.65,2.103125,1.3125,0.4296875,1,1.25,1.71875,0,10.0,0.0,0.0,0.0,0,12.5625,2.1484375,11,0.6875,0.4296875,1,0.625,0.859375,0,0.0,0.0,0,0.0,0.0,0,1.3125,0.4296875,1,15.710625,6.380859375,11.07,0.0,0.799,0.799,0.2496875,0.3433203125,0.0,0.0,0.0,0.0,0.6875,4.877048522,1.3125,1.25,10.0,0.0,0.1044776119,0.09950249,0.7960199005,0.0
Cu2.2Se,Cu2.2Se_870,fm-3m,870,215.0,29730.0,0.96,4,4.0,4,12,4,1,1,0,1,0,24,1,0,0,3,29,34,30.5625,29,71.8125,64,68.362875,63.546,1087.841875,1357.77,12.5625,120,132,128.25,1.9,2.55,0.65,2.103125,1.3125,0.4296875,1,1.25,1.71875,0,10.0,0.0,0.0,0.0,0,12.5625,2.1484375,11,0.6875,0.4296875,1,0.625,0.859375,0,0.0,0.0,0,0.0,0.0,0,1.3125,0.4296875,1,15.710625,6.380859375,11.07,0.0,0.799,0.799,0.2496875,0.3433203125,0.0,0.0,0.0,0.0,0.6875,4.877048522,1.3125,1.25,10.0,0.0,0.1044776119,0.09950249,0.7960199005,0.0
Sn0.93Pb0.06Zn0.01Se,Sn0.93Pb0.06Zn0.01Se_300,pnma,300,473.0,1500.0,0.85,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.86,34,84.475,89,101.22305,78.96,503.3439,494.0,14.99,120,146,129.625,1.65,2.55,0.9,2.26455,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.42,0.8148,0,15.41,1.3454,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.350625,3.65896875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.979475972,2.0,2.99,10.0,0.42,0.1297858533,0.1940298507,0.6489292667,0.02725503
Sn0.93Pb0.06Zn0.01Se,Sn0.93Pb0.06Zn0.01Se_373,pnma,373,498.0,1137.0,0.71,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.86,34,84.475,89,101.22305,78.96,503.3439,494.0,14.99,120,146,129.625,1.65,2.55,0.9,2.26455,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.42,0.8148,0,15.41,1.3454,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.350625,3.65896875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.979475972,2.0,2.99,10.0,0.42,0.1297858533,0.1940298507,0.6489292667,0.02725503
Sn0.93Pb0.06Zn0.01Se,Sn0.93Pb0.06Zn0.01Se_473,pnma,473,533.0,656.0,0.59,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.86,34,84.475,89,101.22305,78.96,503.3439,494.0,14.99,120,146,129.625,1.65,2.55,0.9,2.26455,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.42,0.8148,0,15.41,1.3454,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.350625,3.65896875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.979475972,2.0,2.99,10.0,0.42,0.1297858533,0.1940298507,0.6489292667,0.02725503
Sn0.93Pb0.06Zn0.01Se,Sn0.93Pb0.06Zn0.01Se_573,pnma,573,550.0,315.0,0.52,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.86,34,84.475,89,101.22305,78.96,503.3439,494.0,14.99,120,146,129.625,1.65,2.55,0.9,2.26455,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.42,0.8148,0,15.41,1.3454,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.350625,3.65896875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.979475972,2.0,2.99,10.0,0.42,0.1297858533,0.1940298507,0.6489292667,0.02725503
Sn0.93Pb0.06Zn0.01Se,Sn0.93Pb0.06Zn0.01Se_673,pnma,673,525.0,710.0,0.43,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.86,34,84.475,89,101.22305,78.96,503.3439,494.0,14.99,120,146,129.625,1.65,2.55,0.9,2.26455,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.42,0.8148,0,15.41,1.3454,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.350625,3.65896875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.979475972,2.0,2.99,10.0,0.42,0.1297858533,0.1940298507,0.6489292667,0.02725503
Sn0.93Pb0.06Zn0.01Se,Sn0.93Pb0.06Zn0.01Se_773,pnma,773,402.0,5082.0,0.34,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.86,34,84.475,89,101.22305,78.96,503.3439,494.0,14.99,120,146,129.625,1.65,2.55,0.9,2.26455,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.42,0.8148,0,15.41,1.3454,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.350625,3.65896875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.979475972,2.0,2.99,10.0,0.42,0.1297858533,0.1940298507,0.6489292667,0.02725503
Sn0.96Pb0.03Zn0.01Se,Sn0.96Pb0.03Zn0.01Se_300,pnma,300,444.0,3578.0,1.12,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.38,34,84.46,89,99.8957,78.96,501.91095,494.0,14.99,120,146,129.52,1.65,2.55,0.9,2.259,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.21,0.4137,0,15.2,1.184,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.42825,3.70248,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.985700646,2.0,2.99,10.0,0.21,0.1315789474,0.1967105263,0.6578947368,0.01381579
Sn0.96Pb0.03Zn0.01Se,Sn0.96Pb0.03Zn0.01Se_373,pnma,373,476.0,2140.0,0.85,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.38,34,84.46,89,99.8957,78.96,501.91095,494.0,14.99,120,146,129.52,1.65,2.55,0.9,2.259,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.21,0.4137,0,15.2,1.184,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.42825,3.70248,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.985700646,2.0,2.99,10.0,0.21,0.1315789474,0.1967105263,0.6578947368,0.01381579
Sn0.96Pb0.03Zn0.01Se,Sn0.96Pb0.03Zn0.01Se_473,pnma,473,516.0,1137.0,0.66,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.38,34,84.46,89,99.8957,78.96,501.91095,494.0,14.99,120,146,129.52,1.65,2.55,0.9,2.259,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.21,0.4137,0,15.2,1.184,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.42825,3.70248,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.985700646,2.0,2.99,10.0,0.21,0.1315789474,0.1967105263,0.6578947368,0.01381579
Sn0.96Pb0.03Zn0.01Se,Sn0.96Pb0.03Zn0.01Se_573,pnma,573,546.0,566.0,0.56,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.38,34,84.46,89,99.8957,78.96,501.91095,494.0,14.99,120,146,129.52,1.65,2.55,0.9,2.259,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.21,0.4137,0,15.2,1.184,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.42825,3.70248,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.985700646,2.0,2.99,10.0,0.21,0.1315789474,0.1967105263,0.6578947368,0.01381579
Sn0.96Pb0.03Zn0.01Se,Sn0.96Pb0.03Zn0.01Se_673,pnma,673,520.0,872.0,0.47,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.38,34,84.46,89,99.8957,78.96,501.91095,494.0,14.99,120,146,129.52,1.65,2.55,0.9,2.259,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.21,0.4137,0,15.2,1.184,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.42825,3.70248,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.985700646,2.0,2.99,10.0,0.21,0.1315789474,0.1967105263,0.6578947368,0.01381579
Sn0.96Pb0.03Zn0.01Se,Sn0.96Pb0.03Zn0.01Se_773,pnma,773,406.0,4317.0,0.36,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.38,34,84.46,89,99.8957,78.96,501.91095,494.0,14.99,120,146,129.52,1.65,2.55,0.9,2.259,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.21,0.4137,0,15.2,1.184,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.42825,3.70248,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.985700646,2.0,2.99,10.0,0.21,0.1315789474,0.1967105263,0.6578947368,0.01381579
Sn0.97Pb0.02Zn0.01Se,Sn0.97Pb0.02Zn0.01Se_300,pnma,300,429.0,4233.0,1.28,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.22,34,84.455,89,99.45325,78.96,501.4333,494.0,14.99,120,146,129.485,1.65,2.55,0.9,2.25715,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.14,0.2772,0,15.13,1.1274,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.454125,3.71594875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.98777727,2.0,2.99,10.0,0.14,0.1321877065,0.1976206213,0.6609385327,0.00925314
Sn0.97Pb0.02Zn0.01Se,Sn0.97Pb0.02Zn0.01Se_373,pnma,373,460.0,2795.0,1.07,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.22,34,84.455,89,99.45325,78.96,501.4333,494.0,14.99,120,146,129.485,1.65,2.55,0.9,2.25715,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.14,0.2772,0,15.13,1.1274,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.454125,3.71594875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.98777727,2.0,2.99,10.0,0.14,0.1321877065,0.1976206213,0.6609385327,0.00925314
Sn0.97Pb0.02Zn0.01Se,Sn0.97Pb0.02Zn0.01Se_473,pnma,473,507.0,1319.0,0.95,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.22,34,84.455,89,99.45325,78.96,501.4333,494.0,14.99,120,146,129.485,1.65,2.55,0.9,2.25715,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.14,0.2772,0,15.13,1.1274,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.454125,3.71594875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.98777727,2.0,2.99,10.0,0.14,0.1321877065,0.1976206213,0.6609385327,0.00925314
Sn0.97Pb0.02Zn0.01Se,Sn0.97Pb0.02Zn0.01Se_573,pnma,573,540.0,724.0,0.85,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.22,34,84.455,89,99.45325,78.96,501.4333,494.0,14.99,120,146,129.485,1.65,2.55,0.9,2.25715,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.14,0.2772,0,15.13,1.1274,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.454125,3.71594875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.98777727,2.0,2.99,10.0,0.14,0.1321877065,0.1976206213,0.6609385327,0.00925314
Sn0.97Pb0.02Zn0.01Se,Sn0.97Pb0.02Zn0.01Se_673,pnma,673,518.0,900.0,0.7,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.22,34,84.455,89,99.45325,78.96,501.4333,494.0,14.99,120,146,129.485,1.65,2.55,0.9,2.25715,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.14,0.2772,0,15.13,1.1274,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.454125,3.71594875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.98777727,2.0,2.99,10.0,0.14,0.1321877065,0.1976206213,0.6609385327,0.00925314
Sn0.97Pb0.02Zn0.01Se,Sn0.97Pb0.02Zn0.01Se_773,pnma,773,412.0,4000.0,0.57,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.22,34,84.455,89,99.45325,78.96,501.4333,494.0,14.99,120,146,129.485,1.65,2.55,0.9,2.25715,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.14,0.2772,0,15.13,1.1274,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.454125,3.71594875,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.98777727,2.0,2.99,10.0,0.14,0.1321877065,0.1976206213,0.6609385327,0.00925314
Sn0.98Pb0.01Zn0.01Se,Sn0.98Pb0.01Zn0.01Se_300,pnma,300,435.0,5000.0,1.23,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.06,34,84.45,89,99.0108,78.96,500.95565,494.0,14.99,120,146,129.45,1.65,2.55,0.9,2.2553,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.07,0.1393,0,15.06,1.0694,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.48,3.7289,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.989854751,2.0,2.99,10.0,0.07,0.1328021248,0.1985391766,0.6640106242,0.00464807
Sn0.98Pb0.01Zn0.01Se,Sn0.98Pb0.01Zn0.01Se_373,pnma,373,461.0,3000.0,1.08,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.06,34,84.45,89,99.0108,78.96,500.95565,494.0,14.99,120,146,129.45,1.65,2.55,0.9,2.2553,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.07,0.1393,0,15.06,1.0694,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.48,3.7289,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.989854751,2.0,2.99,10.0,0.07,0.1328021248,0.1985391766,0.6640106242,0.00464807
Sn0.98Pb0.01Zn0.01Se,Sn0.98Pb0.01Zn0.01Se_473,pnma,473,500.0,1560.0,0.91,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.06,34,84.45,89,99.0108,78.96,500.95565,494.0,14.99,120,146,129.45,1.65,2.55,0.9,2.2553,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.07,0.1393,0,15.06,1.0694,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.48,3.7289,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.989854751,2.0,2.99,10.0,0.07,0.1328021248,0.1985391766,0.6640106242,0.00464807
Sn0.98Pb0.01Zn0.01Se,Sn0.98Pb0.01Zn0.01Se_573,pnma,573,533.0,872.0,0.77,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.06,34,84.45,89,99.0108,78.96,500.95565,494.0,14.99,120,146,129.45,1.65,2.55,0.9,2.2553,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.07,0.1393,0,15.06,1.0694,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.48,3.7289,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.989854751,2.0,2.99,10.0,0.07,0.1328021248,0.1985391766,0.6640106242,0.00464807
Sn0.98Pb0.01Zn0.01Se,Sn0.98Pb0.01Zn0.01Se_673,pnma,673,516.0,971.0,0.67,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.06,34,84.45,89,99.0108,78.96,500.95565,494.0,14.99,120,146,129.45,1.65,2.55,0.9,2.2553,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.07,0.1393,0,15.06,1.0694,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.48,3.7289,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.989854751,2.0,2.99,10.0,0.07,0.1328021248,0.1985391766,0.6640106242,0.00464807
Sn0.98Pb0.01Zn0.01Se,Sn0.98Pb0.01Zn0.01Se_773,pnma,773,371.0,5582.0,0.55,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,42.06,34,84.45,89,99.0108,78.96,500.95565,494.0,14.99,120,146,129.45,1.65,2.55,0.9,2.2553,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.07,0.1393,0,15.06,1.0694,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.48,3.7289,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.989854751,2.0,2.99,10.0,0.07,0.1328021248,0.1985391766,0.6640106242,0.00464807
Sn0.9Pb0.09Zn0.01Se,Sn0.9Pb0.09Zn0.01Se_300,pnma,300,507.0,274.0,1.27,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,43.34,34,84.49,89,102.5504,78.96,504.77685,494.0,14.99,120,146,129.73,1.65,2.55,0.9,2.2701,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.63,1.2033,0,15.62,1.4942,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.273,3.6108,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.97325907,2.0,2.99,10.0,0.63,0.1280409731,0.1914212548,0.6402048656,0.04033290653
Sn0.9Pb0.09Zn0.01Se,Sn0.9Pb0.09Zn0.01Se_373,pnma,373,542.0,280.0,0.98,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,43.34,34,84.49,89,102.5504,78.96,504.77685,494.0,14.99,120,146,129.73,1.65,2.55,0.9,2.2701,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.63,1.2033,0,15.62,1.4942,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.273,3.6108,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.97325907,2.0,2.99,10.0,0.63,0.1280409731,0.1914212548,0.6402048656,0.04033290653
Sn0.9Pb0.09Zn0.01Se,Sn0.9Pb0.09Zn0.01Se_473,pnma,473,579.0,306.0,0.75,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,43.34,34,84.49,89,102.5504,78.96,504.77685,494.0,14.99,120,146,129.73,1.65,2.55,0.9,2.2701,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.63,1.2033,0,15.62,1.4942,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.273,3.6108,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.97325907,2.0,2.99,10.0,0.63,0.1280409731,0.1914212548,0.6402048656,0.04033290653
Sn0.9Pb0.09Zn0.01Se,Sn0.9Pb0.09Zn0.01Se_573,pnma,573,605.0,209.0,0.64,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,43.34,34,84.49,89,102.5504,78.96,504.77685,494.0,14.99,120,146,129.73,1.65,2.55,0.9,2.2701,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.63,1.2033,0,15.62,1.4942,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.273,3.6108,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.97325907,2.0,2.99,10.0,0.63,0.1280409731,0.1914212548,0.6402048656,0.04033290653
Sn0.9Pb0.09Zn0.01Se,Sn0.9Pb0.09Zn0.01Se_673,pnma,673,563.0,631.0,0.56,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,43.34,34,84.49,89,102.5504,78.96,504.77685,494.0,14.99,120,146,129.73,1.65,2.55,0.9,2.2701,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.63,1.2033,0,15.62,1.4942,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.273,3.6108,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.97325907,2.0,2.99,10.0,0.63,0.1280409731,0.1914212548,0.6402048656,0.04033290653
Sn0.9Pb0.09Zn0.01Se,Sn0.9Pb0.09Zn0.01Se_773,pnma,773,387.0,4275.0,0.48,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,30,82,43.34,34,84.49,89,102.5504,78.96,504.77685,494.0,14.99,120,146,129.73,1.65,2.55,0.9,2.2701,2.0,0.0,2,2.99,1.01,4,10.0,0.0,0.63,1.2033,0,15.62,1.4942,16,0.0,0.0,0,2.98,1.0098,2,0.0,0.0,0,0.0,0.0,0,2.98,1.0098,2,29.273,3.6108,25.92,0.0,0.799,0.799,0.3995,0.3995,0.799,0.0,0.0,0.0,0.0,4.97325907,2.0,2.99,10.0,0.63,0.1280409731,0.1914212548,0.6402048656,0.04033290653
SnSe,SnSe_300,Pnma,300,497.0,1207.0,2.33,0,1.0,0,1,2,1,0,0,0,0,2,1,0,0,0,34,50,42.0,34,84.5,80,98.835,78.96,499.54,494.0,15.0,120,139,129.5,1.96,2.55,0.59,2.255,2.0,0.0,2,3.0,1.0,2,10.0,0.0,0.0,0.0,0,15.0,1.0,14,0.0,0.0,0,3.0,1.0,2,0.0,0.0,0,0.0,0.0,0,3.0,1.0,2,29.6025,3.6825,25.92,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,4.989308312,2.0,3.0,10.0,0.0,0.1333333333,0.2,0.6666666667,0.0
